,Unnamed: 0,리뷰,grade,라벨링,predicted,score
9216,9216,맛있게먹었어요!,5.0,9,9,0.5023552775382996
9217,9217,색다르고 좋은 경험이었습니다~,5.0,9,9,0.32193735241889954
9218,9218,콩물이 고소한곳,4.5,8,6,0.33466997742652893
9219,9219,너무 맛나요. 비빔. 고기국수,5.0,9,6,0.30001044273376465
9220,9220,#혜화맛집 #대학로데이트 #인생닭발 진짜 대존맛 닭발집 나만알고싶습니다 꼭 가셔서 무뼈닭발+국물닭발+치즈계란찜+주먹밥 시키세요!!!실패없음!!!,5.0,9,9,0.819064199924469
9221,9221,"간이 좀 쎄긴했지만
맛있었어요",4.0,7,6,0.4619686007499695
9222,9222,맛잇어요!!,4.5,8,9,0.5665158629417419
9223,9223,너무 맛있어요~^^ 매일 생각나는 맛💗💗💗 사장님도 너무 좋으세요~ 👍👍,5.0,9,9,0.9522435069084167
9224,9224,"완전 맛있음
마늘빵 어니언베이글...
기회가 된다면 또 사고 싶음",5.0,9,5,0.24185198545455933
9225,9225,맛집!,5.0,9,9,0.5722275972366333
9226,9226,사골 국물이 맛나요,4.0,7,6,0.3440864086151123
9227,9227,"고사리해장국 비쥬얼은 빵점, 맛은 백점!
김치깍두기도 비쥬얼은 빵점, 맛은 백점!
집에 갈때 부모님 포장 해가야지~~",5.0,9,6,0.36331942677497864
9228,9228,좋아요~~,4.0,7,6,0.3456897735595703
9229,9229,좋아요,5.0,9,6,0.3940662741661072
9230,9230,너무너무맛있어요. 먹어도 먹어도 또 생각나는 맛!! #고사리육개장 #제육볶음도시락 #제주시맛집,5.0,9,9,0.9379297494888306
9231,9231,짱맛👍🏼,5.0,9,9,0.845986008644104
9232,9232,신의한수 ㅋㅋㅋㅋ원래 돌문어가 이렇게 맛있나요?,5.0,9,9,0.6068465113639832
9233,9233,음식도 바로 나오고 좋아요. 냉면이 맛있습니다.,4.0,7,7,0.30857324600219727
9234,9234,좋아요,4.5,8,6,0.3940662741661072
9235,9235,해물을 먼저 끓여서 먹고 나중에 국물에 면을 끓여먹는 방식이에요. 해물이 많아서 그런지 국물이 시원하고 좋았어요. 보쌈한판은 가격에 비해 양이 적어서 좀 놀랐네요.,4.0,7,6,0.3927478492259979
9236,9236,서비스 굳,5.0,9,9,0.5265617370605469
9237,9237,말차라떼가 정말 맛있답니다. 강추드려요,4.0,7,9,0.8832663297653198
9238,9238,무화과 베이글 최고!,5.0,9,9,0.8477082252502441
9239,9239,경치가 너무 좋아요,4.5,8,9,0.6806127429008484
9240,9240,"양이 엄청 많고 맛있어요
바로 옆이 경의선숲길이라 창 밖 분위기도 좋고 데이트하기 딱이에요",5.0,9,6,0.27344754338264465
9241,9241,오우야.. 너무너무 맛있구요 들어서자마자 분위기 너무 좋아요^^,5.0,9,9,0.948635995388031
9242,9242,햄버거먹었어요,2.0,3,6,0.2829034924507141
9243,9243,혼자였지만 즐겁게 보냈어요~,5.0,9,6,0.3479667007923126
9244,9244,양배추가 투머치한 점과 제로페이 사용이 불가한 점이 아쉽습니다,4.0,7,5,0.4283040761947632
9245,9245,정말 번위기좋은 맛집으로 추천합니당<,5.0,9,9,0.8172471523284912
9246,9246,돼지가 고기도 좋고 맛도 있어요 가끔 냄새가 좀 그런곳도 있는데 냄새도 돼지냄새가 많이 안 나서 씹는 것도 괜찮았어요!!,5.0,9,6,0.42461082339286804
9247,9247,파스타맛집입니다 무얼먹어도 맛있어요  다만 이번에 먹은 스테이크피자는 도우가 물에빠진듯 흐물거려 아쉬웠어요 이전엔 피자도 맛있던 기억인데 음식이 너무빨리 나와 먼가좀그랬는데  살짝아쉽더라구요,4.5,8,5,0.3197072148323059
9248,9248,굿,4.0,7,6,0.4430783689022064
9249,9249,피자랑 파스타를 시켜먹었는데 플레이팅도 이쁘고 너무 맛있었습니다.,5.0,9,9,0.8678470849990845
9250,9250,메뉴가 너무많아서 ㅎㅎㅎ 뭐먹을지 모르겠어요! 눈꽃로제 치킨 먹었는데 너무맛있어요ㅠㅠㅠ 직원분들도 서비스 정신 투철하고 좋으세요!,5.0,9,9,0.9012177586555481
9251,9251,"리필되는
제주도
고기국수맛집",4.0,7,9,0.44252777099609375
9252,9252,"야외 캠핑분위기 너무 좋아요 
직원들도 친절하고 다음에  또오겠습니다 ㅎ
가성비 있게 맛있게 먹고 가요 ㅎ",5.0,9,9,0.9433165788650513
9253,9253,"케이크를 손으로..
위생은 신경안쓰는 곳인가봅니다",0.5,0,5,0.4684363305568695
9254,9254,맛있어요.,5.0,9,9,0.40976983308792114
9255,9255,"영수증리뷰 많이 해서 왠만하면 별점 5개 드리는데..ㅠㅠ
밥 서빙하실때 손가락이 밥 안에 다 들어가게끔 서빙하시구(그래서 손가락에 밥풀 붙히고 가실정도..) 불친절하시기까지 해서 좀 그랬네요( •́ ̯•̀ )",1.5,2,3,0.2929079830646515
9256,9256,"한번 만족 한곳은 또 와야 제맛, 말고기 많이 먹었는데 여기만한곳은 없는듯. 많이 파세요",5.0,9,6,0.34472528100013733
9257,9257,쾌적하고 좋아요 가까운 친구들에게 알려줘도 괜찮을 곳이었네요 ㅎㅎ,5.0,9,9,0.6032825708389282
9258,9258,"비싸다 싶지만, 다른 지역에서는 먹어볼수 없는 스타일이니, 그런데로 괜찮았어요. 생각보다 맵지 않고 짜지 않아서 좋았어요. 무랑 감자랑 감칠맛이 좋았고, 2명이서 중사이즈로 배불리 잘 먹었습니다.",5.0,9,6,0.37215298414230347
9259,9259,"8천원짜리 컵라면 먹고 가는 기분.  제주에서 소중한 내 한끼 망했어요.  팔도비빔이랑 사리곰이 더 맛있어요.  블로그 리뷰 다 광고거나 아무거나 맛있다고하는 사람인듯. 고기국수에서 멸치베이스 육수 섞이는데 소금치고 물탄느낌? 원래 고기
국수 구수한 맛이잇는데 전혀. 비빔면은 고추장 텁텁. 미혼인 내가 집에서 요리해도 이정도는 나옵니다. 고추장, 초장, 참기름이면.  먹자마자 짜증나서 영수증리뷰 첫 시작합니다. ",1.0,1,5,0.250558465719223
9260,9260,불친절합니다,2.0,3,0,0.47794201970100403
9261,9261,"예약 바로 바로 되고
가족들과 즐거운 시간을 갖았습니다
네이버예약  하면 서비스로 나오는 티라미스케익도 잘 먹었습니다",5.0,9,9,0.7081162333488464
9262,9262,맛있어요,5.0,9,9,0.40527594089508057
9263,9263,굿,5.0,9,6,0.4430783689022064
9264,9264,맛있어요,4.0,7,9,0.40527594089508057
9265,9265,"유명하고 잘한다고해서 방문했습니다 코로나로인한 경제성도  생각했습니다 다들, 힘드니깐요. 일단 음식접시들 깨져있구요,  여기 부페인가요? 음식담는 박스들 막 지나다닙니다 이자카야수준으로 금액 받으시는데 우리 결혼식부페 온거아닙
니다. 퀄리티 좋으면, 댓가  흔쾌히 치릅니다 이렇게 하시면 제주관광   모두 흐려집니다 제발, 존심  좀 가지고 영업하세요 그럼 다들 알아줍니다",1.0,1,0,0.3011637032032013
9266,9266,예쁘고 주차여유롭고 산방산과 바다뷰가 멋집니다.,5.0,9,9,0.8261615633964539
9267,9267,"서귀포 흑돼지는 여기닷! 정말 맛있게 먹고갑니다~
마지막 볶음밥까지 완 ㅡ 벽 💙",5.0,9,9,0.9410178661346436
9268,9268,회도 싱싱하고 사장님께서 서비스도 잘주시고 정말 잘먹었습니다.  담에도..... 지금처럼  ...,5.0,9,9,0.9646744132041931
9269,9269,굿,5.0,9,6,0.4430783689022064
9270,9270,분위기도 좋고 맛도 있고 !!  재방문 할게용 !!,5.0,9,9,0.9060001373291016
9271,9271,맛있는거 맛있는거 같이 먹으니까 너무 좋았어요 !!,5.0,9,9,0.804766833782196
9272,9272,떡튀범벅 존맛,5.0,9,9,0.6626582145690918
9273,9273,가성비 좋음! 저렴!,4.0,7,6,0.307227224111557
9274,9274,"맛있게 잘먹었어요
깍두기 맛나서 좋고.. 리필해먹을수 있어서 좋았어요^^",4.5,8,9,0.722055971622467
9275,9275,마늘바게트 대존맛!,5.0,9,9,0.7122893929481506
9276,9276,또가고싶은곳입니다,5.0,9,9,0.8543495535850525
9277,9277,"바다앞에 분위기 좋은 펍이 있어서
재밌게 즐길수 있었어요 
안주도 넘 맛있어요!!",3.5,6,9,0.8704479932785034
9278,9278,"떡볶이 보다 순대가 맛있음
간이랑 내장들도",4.0,7,6,0.41339048743247986
9279,9279,분위기도 좋고 넓찍해서 너무 좋은데 진짜 여기가 카페인지 키즈카페인지 구분이 안갈정도로 애들이 너무 많아요. 명당자리앉으려고 애기 안고 계속 서있는 분들...애들 관리안하는 분들...때문에 정말 불편해서 피자만 먹고 나왔네요...음식비용이 너무 비싸요 피자랑 샐러드해서 4만원....,3.0,5,5,0.23797744512557983
9280,9280,"잘먹었습니다 
감사합니다",5.0,9,9,0.48970961570739746
9281,9281,사람이 많네요.,3.0,5,6,0.45779669284820557
9282,9282,맛있어요!,5.0,9,9,0.5452519655227661
9283,9283,분위기가 좋아서 데이트라기 좋은곳이에요. 소개팅 당소로도 좋을거 같아요!,5.0,9,9,0.635541558265686
9284,9284,좋아요,4.0,7,6,0.3940662741661072
9285,9285,목살 1인분 흑삼겹살 1인분으로 시켜먹었다가 너무맛있어서 목살 2인분 추가해서 먹었어요ㅋㅋ ,5.0,9,9,0.9435269236564636
9286,9286,종류대로 시켜서 잘 먹고 갑니다~~,3.5,6,9,0.7555298805236816
9287,9287,좋아요,3.0,5,6,0.3940662741661072
9288,9288,좋아요,5.0,9,6,0.3940662741661072
9289,9289,굿,5.0,9,6,0.4430783689022064
9290,9290,"친절해요 부산 토박이랑 갔는데 가던데보다 맛있대요
저랑 언니 둘다 물밀면?이 더 맛있었어요",5.0,9,6,0.376412957906723
9291,9291,좋아용,5.0,9,9,0.3104128837585449
9292,9292,가격은 높으나 한 번은 가볼만한 곳!,3.5,6,6,0.46135690808296204
9293,9293,스테이크 300g이라 양 많고 찹스테이크 너무 맛있어요ㅠㅠㅠ 귿귿,5.0,9,9,0.5314002633094788
9294,9294,정말 맛있고 친절하셔요,5.0,9,9,0.8133335709571838
9295,9295,맛은있는데 가격대비 양이 너믄 작아요,4.0,7,6,0.3970237374305725
9296,9296,굿,5.0,9,6,0.4430783689022064
9297,9297,"분위기도 괜찮고 맛있어요
좋은 추억 만들었습니당",5.0,9,9,0.3775539696216583
9298,9298,고기 너무 맛있었어요,4.0,7,9,0.732202410697937
9299,9299,봄코스 너무 만족스럽고 좋은 시간이었어요,5.0,9,9,0.8625279664993286
9300,9300,"지인이추천해줘서 방문한곳인데 엄청 맛있게
잘 먹었습니다^^",5.0,9,9,0.8304306268692017
9301,9301,음식도 너무 예쁘고 (물론 맛있고) 믿고 갑니다,5.0,9,9,0.9437916278839111
9302,9302,배달 너무 늦게 옴,0.5,0,5,0.4430983066558838
9303,9303,굿굿,5.0,9,6,0.3948986232280731
9304,9304,맛있어요,4.0,7,9,0.40527594089508057
9305,9305,생선도 직접 구어주시고 너무 맛있어요!,5.0,9,9,0.945441484451294
9306,9306,오징어가 떨어져서 아쉽지만 맛있습니다,4.0,7,6,0.2860904932022095
9307,9307,유명한 대교밀면!! 역시 밀면은 꼭 여기서 먹어야 맛있는것같아요😍 같이 주문한 소고기돌솥비빔밥도 꿀맛 ㅎㅎㅎ,5.0,9,9,0.6551669239997864
9308,9308,음식은 맛있어요. 손님이 너무 많아서 직원 주문이 꼬이기도 하고 툭툭 치고 지나가기도 하고 난리네요 ㅋㅋ 담엔 먹고싶다면 그낭 포장해올듯.,4.0,7,5,0.32364606857299805
9310,9310,"소막골 진짜 맛있어요!
바쁜데도 직원분들이 센스있고 친절하셔서 좋아요!!",5.0,9,9,0.8950096964836121
9311,9311,"치즈쿠키샌드
맛있어요 근데 한 입 깨무는 순간 크림이 와장창 다 삐져나와요
단단한 질감의 쿠키라 크림샌드엔 안 어울림",4.5,8,5,0.36870086193084717
9312,9312,가지 요리 맛있어요 ㅎㅎㅎ 직원분들도 친절하고 분위기도 좋습니다,5.0,9,9,0.9084651470184326
9313,9313,분위기도좋지만 빵이 너무 예뻐요~♡♡,4.5,8,9,0.755496084690094
9314,9314,굿,5.0,9,6,0.4430783689022064
9315,9315,굳,4.5,8,9,0.36783796548843384
9316,9316,"새해 첫메뉴로 태국음식을 먹고싶어해서 검색해서 찾아간 카오짜이.집에선 20분정도 거리.이렇게 맛잏는 곳이 있었다니..와이프가 솜땀이 먹고싶다해서 방문했지만, 모든메뉴가 다 맛있었어요^^ 재방문의사 200%! 배 찢어지게 
먹고왔어요..",4.5,8,9,0.9138579368591309
9317,9317,강추,4.5,8,9,0.5457302331924438
9318,9318,"남자친구랑 첫 여행 ❤️ 첫 브런치 ❤️ 남자친구가 너무 행복하다고 눈물을 흘렸다,, 브런치를 먹으러 온다기 보다 사랑하는 사람과 여유로운 시간을 함께 보내기 위해 이곳에 방문하는 것이 아니겠냐며 본인도 그런 시간을 보내고 있음에 행복하다고 했다. 그래서 나도 새롭게 느껴졌던 브런치였다. 사랑하는 사람과 제주에서 여유로운 시간을 만끽 할 수 있어서 너무 좋았어요~ 물론! 음식과 커피도 맛있었습니다. 감사합니다",5.0,9,9,0.2882140874862671
9319,9319,강아지랑 올 수 있어서 좋아요! 카페도 예쁘고 음료도 맛있어요!♡,4.5,8,9,0.9231290221214294
9320,9320,"양도 많고 이 정도 가격이면 가성비최고인 카페예요!
주문하고 메뉴도 빨리 나와서 맛있고 기분좋게 먹었어요 ㅎㅎ",5.0,9,9,0.8828686475753784
9321,9321,wow,5.0,9,5,0.2685371935367584
9322,9322,좋아요^^,5.0,9,6,0.32898327708244324
9323,9323,웨이팅이 길어도 명불허전 맛있네요,5.0,9,9,0.5715411901473999
9324,9324,#맛있어요,4.0,7,9,0.4733390212059021
9325,9325,"너무맛있어요 ㅠㅠㅠ 
대기가 역시나 길긴 했지만
정말 맛있게 만족스럽게 잘 먹었습니다~~~~",5.0,9,9,0.9446753263473511
9326,9326,맛 있고 청결하네요,5.0,9,9,0.5820553302764893
9327,9327,해운대감자탕맛집이네요 고기양도 많고 깍두기볶음밥도 맛있어요 밥겸 술한잔하기도 좋아요,5.0,9,9,0.8154034614562988
9328,9328,"잘먹었습니다. 
음식이 깔끔하네요",5.0,9,9,0.3205614686012268
9329,9329,"강릉여행갔다가 고기먹고싶어서 찾아서 간 곳이에요! 우연히 알고 갔는데 진짜 최고에요👍🏻 너무너무맛있었어요. 목항정껍데기에 초밥, 와사비가 너무 맛있었어요! 냉칼국수는 독특했구요, 짜그리김치찌개도 매콤하니 맛있게 잘 먹었습니다. 바다보이는 위치라 더 맛있었던거같아요!",5.0,9,9,0.946252703666687
9330,9330,"언제나 맛있어요~
파스타, 피자 아이도 잘먹고, 
샐러드는 신선하고요 👍👍 👍 ",5.0,9,9,0.8339058756828308
9331,9331,"너무 맛있게 먹고 갑니당ㅎㅎ
맛 분위기 다 좋아요",5.0,9,9,0.9441773891448975
9332,9332,맛 있어요 !,4.5,8,9,0.5957109332084656
9333,9333,너무 비싸다 아메7000... 하지만 자릿값이겠거니,4.0,7,3,0.3142698407173157
9334,9334,굿,4.5,8,6,0.4430783689022064
9335,9335,"사우스선셋도 너무예쁘고 맛있어용 
브라운슈페너도크림도맛있고좋아용♡너무이뻐요~사장님도친절하시고좋아요😃",5.0,9,9,0.9586840271949768
9336,9336,해운대 최고 목살맛집,5.0,9,9,0.7363799214363098
9337,9337,"쌀국수가 먹고 싶어서 즉흥적으로 찾아보고 예약해서 다녀왔는데, 가게 분위기도 좋고 직원분들도 친절하고 기분 좋은 저녁 식사 했어요ㅎㅎ
하노이쌀국수의 육수는 갈비탕 국물 맛이 나서 뭔가 밥을 추가해서 먹어야 할것 같은 생각이 들었어요!
네이버 예약하고가서 라임에이드를 서비스로 마셨는데 상큼하니 괜찮았구요! 다음에 재방문하고 싶은 가게입니다!",5.0,9,9,0.413339763879776
9338,9338,"현지인 추천 맛집은 역시 다르네요.   지하에 위치해 있어 처음 들어갈 땐 어? 하다 들어가서 아!! 하게 된 곳~~ 식전 빵과 샐러드도 너무 고품격이고 메인 디쉬는 뭐 말할 거 없이 엄지척!!!  
꽃과  그림,  음악까지 맛과 멋에 취하는 곳~~ 다음에 강릉 또 오면 꼭 와야지. . 나만 알고 싶고 내 지인들 데려와 전세내고 싶은 곳~~왜 우리 동네는 이런 곳이 없노ㅠㅠ",5.0,9,0,0.5685225129127502
9339,9339,👍,5.0,9,6,0.29717734456062317
9340,9340,수제라서 그런지 너무 맛있어요 :) 가격도 굿🖤,5.0,9,9,0.8790689706802368
9341,9341,굿,4.5,8,6,0.4430783689022064
9342,9342,건강주스맛나요,5.0,9,9,0.3833331763744354
9343,9343,너무 맛있어요 ~~~,5.0,9,9,0.9055916666984558
9344,9344,#서면분짜라붐 #서면분짜 #서면베트남 분짜라임 없어져서 갔는데 맛있었음 엄마가 만족스러워하셨다 여자알바생이 좀 안친절하지만 ..^^,4.0,7,6,0.3664224445819855
9345,9345,사장님도 직원분들도 너무 친절하시고 가게도 깔끔하게 잘 정리도 되어있어서 믿고 맛있게 먹고 갑니다. 방역 수칙도 잘 지키시니 믿을만한 집인거 같아요,5.0,9,9,0.9562107920646667
9347,9347,"친절, 깔끔, 
브런치 잘 먹었어요 
브런치에 나오는 통밀빵 올리브 맛있었어요~~ ",4.0,7,7,0.2853648364543915
9348,9348,"맛있다고 하시는분들이 신기할 정도로,, 아무 맛도 안나서 너무깜짝놀랐어요; 먹다가 못먹겠어서 거의 남기고 왔어요 제일 맛있었던건 소세지 정도 ㅎ",0.5,0,3,0.21911582350730896
9349,9349,맛있어요. 주차장 따로 없어요. 우오아오아러로앙아앙 존맛탱 이런 느낌은 아니에요. 사람 많아요.,4.5,8,6,0.45305436849594116
9350,9350,"물회 , 매운탕 굿",5.0,9,9,0.27466458082199097
9351,9351,바다보이는 풍경이 좋아요 커피가격은 비싼편이지만 풍경값이라 생각해요 맛은 보통이였어요,4.0,7,5,0.3635372221469879
9352,9352,ㅇㅇ,4.0,7,6,0.31636446714401245
9354,9354,좋아요,4.0,7,6,0.3940662741661072
9355,9355,"1등이라는 마농바게트, 특이한 맛은 아닌데 맛났어요~ 숙소에서 아침으로 먹기 좋았네요 ㅎㅎ 2등이라는 빵대신 당근케이크 샀는데 이것도 맛있었습니다.",4.5,8,6,0.3510831594467163
9356,9356,"맛있음. 만족. 
에이드는 한잔인줄 알았는데 피쳐로 나옴",4.5,8,6,0.3486673831939697
9357,9357,"마농바게뜨 다들 꼭 드세요ㅠㅠ 제발여ㅠㅠ
무화과 깜빠뉴도 맛나요!!
꼭 들르세요!!!!",5.0,9,9,0.9227822422981262
9358,9358,프렌치토스트는 맛 좋고 비쥬얼 이뻐요 현무암수제버거는 양이 좀 작아요!  수제버거의 사이즈가 좀 거 크면 좋을듯.! 가격도 비싼 편이니... 음료는 별도 구매 입니다.!,3.5,6,5,0.3788442015647888
9359,9359,"갈치찌개 맛있어요 🥺추천합니다
가격대가 있어서 망설였지만 고르길 잘했네용 
경주에 놀러가면 무조건 토박이 식당~~",5.0,9,7,0.27917206287384033
9360,9360,맛있어요,3.0,5,9,0.40527594089508057
9361,9361,시식두 해주시고 사장님 친절하시고 오메기떡 진짜 맛나요,5.0,9,9,0.9113206267356873
9362,9362,"가게뷰가 너무 좋네요.
친절하게 창가로 안내해주셔서 맛좋은 음식을 좋은 분위기에서 먹었네요.ㅎ
고기도 질도 좋고 조개도 싱싱하고 좋았어요.",5.0,9,9,0.8287427425384521
9363,9363,"웨이팅 엄청 깁니다ㅠ 근데 그걸 상쇄할만한 맛이네요. 아쉽게 한정판인(?)뼈를 못먹었지만 목살, 삼겹살 다 맛있습니다.
기다리는 동안 계속 차들이 들어오고 나갑니다. 나올때도 30팀 이상 웨이팅 있었습니다. 직원이 직접 구워주고 설명도 잘 해줍니다. 맛있습니다!! 추천!!",5.0,9,5,0.26416870951652527
9364,9364,"깔끔한커피 사진찍기도 좋고
주차도좋아요",5.0,9,9,0.547740638256073
9365,9365,^^,5.0,9,5,0.25222477316856384
9366,9366,"브런치먹으러갔다가 힐링 제대로하고왔어요
가게넘 이쁘고. 경치도 좋고.
음식들도 다 넘 맛있었어요~^^",5.0,9,9,0.9064837694168091
9367,9367,가성비 최고~! 맛있어요,5.0,9,9,0.6426668763160706
9368,9368,떡볶이 맛있음 튀김범벅 굿~,5.0,9,6,0.3795523941516876
9369,9369,인도커리는 머노까머나!,5.0,9,6,0.27989283204078674
9370,9370,"친절합니다
맛은 진짜 특별한지는 몰겠어요",4.0,7,5,0.33317995071411133
9371,9371,ㅣ,5.0,9,6,0.2585706412792206
9372,9372,분위기도 좋고 음식도 맛있고 사장님도 친절하셨어용 ㅎㅎ,4.0,7,9,0.9161790609359741
9373,9373,생선구이 그럭저럭 괜찮았음,3.0,5,6,0.3772895038127899
9374,9374,오랜만에 만나게된 친구들 데리고 회 먹으려고 왔었는데 가성비 좋고 맛 최고였어용 굿,5.0,9,9,0.905388593673706
9375,9375,분위기 좋고 맛이 깔끔해요,4.5,8,6,0.33657562732696533
9376,9376,맛있어요,5.0,9,9,0.40527594089508057
9377,9377,연어 너무 맛있게 잘 먹었어요! 사장님 친절하시고 저는 적어도 한달에 한번은 가려고 합니다^^!! ,5.0,9,9,0.9462010860443115
9378,9378,친절해요,3.5,6,6,0.3379230499267578
9379,9379,"예쁘고 좋은데, 가격이 싸지는 않으니 추가금 내고 리필이 가능하면 좋겠어요^^ 맛있습니다~",4.0,7,6,0.34820500016212463
9380,9380,짱마깃너요ㅠㅠㅜㅜ새우마요ㅠㅠㅠ,5.0,9,9,0.6282304525375366
9381,9381,"어버이날 부모님이랑 같이갔는데 음식이 맛있었어요ㅎㅎ부모님도 다 좋아하셨어요~파스타는 소스까지 다 먹으셨어요ㅎㅎ;; 서비스도 친철하구~ㅎㅎ분위기도 가족끼리 가두 좋규용! 송도까지 찾아가서 먹는 이유가 있네영! 아
메리카노 잘 마셨습니다! 감사합니다^^",5.0,9,9,0.820914626121521
9382,9382,"라즈베리 완전 추천해요
갈때마다 레드벨벨 없어요 ㅠㅠㅠ",5.0,9,9,0.7380295991897583
9383,9383,뷰가 좋습니다.,4.0,7,6,0.3146202266216278
9384,9384,"넘넘 맛있던 갈비👍👍
반찬도 넘 맛있고 든든하게 먹고 갑니다!
사장님 완전 친절하세요🥰🥰",5.0,9,9,0.9645599126815796
9385,9385,이번 봄 코스는 상큼한 아이스티 위주로 마실 수 있어서 부담 없는 다섯 잔을 즐길 수 있었어요. 언제나 최고의 조합을 찾아주셔서 감사합니다!,5.0,9,9,0.9298949837684631
9386,9386,회가 엄청 쫀득하고 맛있네요^^ 가성비도 좋아서 강릉 놀러갈때마다 갈듯!!,5.0,9,9,0.8957824110984802
9387,9387,너무너무 친절하고 맛있는 곳이에요. 신라호텔 쉐프님이 만든 짬뽕을 영접하다니 최고네요,5.0,9,9,0.9457696676254272
9388,9388,"#강문해변#초당두부밥상
 너무 맛있게 잘먹고가요^^",4.5,8,9,0.8054487109184265
9389,9389,굿,5.0,9,6,0.4430783689022064
9390,9390,좋아여,5.0,9,6,0.294979065656662
9391,9391,진짜진짜 맛있어요~~^^,5.0,9,9,0.9010516405105591
9392,9392,굿,5.0,9,6,0.4430783689022064
9393,9393,맛있는 모밀,5.0,9,6,0.3956015706062317
9394,9394,좋아요,5.0,9,6,0.3940662741661072
9395,9395,항상 맛있어요!,5.0,9,9,0.666027843952179
9396,9396,넘나리비쌈,3.5,6,5,0.40128093957901
9397,9397,봄코스에 산뜻한 티에이드가 꽤 있어서 좋았어요,5.0,9,9,0.5233268737792969
9398,9398,"누룽지탕, 탕수육, 밑반찬으로 나오는 김치까지 맛있습니다~",4.5,8,9,0.3933371603488922
9399,9399,소중한 사람들과 한번씩 방문하는 최애중국식당_,5.0,9,9,0.8286685943603516
9400,9400,맛있네요~~ 새우해물파전은 비추요~~~~^^,3.0,5,6,0.3297322392463684
9401,9401,"정말 맛있었어요
친절하고 음식도빨리나와요",5.0,9,9,0.7882353067398071
9402,9402,잘 다녀왔어요 ㅎㅎ,5.0,9,9,0.42193007469177246
9403,9403,마무리로 칠리파우더까지 뿌려주시는 센스! 항상 잘 먹고 갑니당♡,5.0,9,9,0.9560969471931458
9404,9404,연인세트 먹었는데 정말 부족함 없이 먹었네요~ ㅎㅎ 잘먹었습니다 느끼하지도 않구 정말 맛있게먹었습니다!,5.0,9,9,0.8851930499076843
9405,9405,소고기 먹고 싶을때 여기가 딱!,5.0,9,9,0.7328380346298218
9406,9406,ㄱㅅ,4.0,7,5,0.26759597659111023
9407,9407,전복물회냉면 진짜 맛있어요^^,5.0,9,9,0.787372887134552
9408,9408,예전이랑 맛이 달라졋어요... 신맛이 너무많이나요...,1.0,1,5,0.27273210883140564
9409,9409,😁,4.0,7,9,0.3125893175601959
9410,9410,"분위기도 예쁘고 음식도 깔끔, 맛나요~
직원분들 친절하시고 강아지도 데리고 갈 수 있어서 너무 좋아요~",5.0,9,9,0.8420517444610596
9411,9411,"평일 점심을 이용했는데요, 아주아주 좋았어요. 때마침 날씨도 좋았구요 직원들 서비스도 대 만족~^^
서울에 계신 지인과 함께하였는데, 아내랑 함께 가려구요~~~굿~^^",5.0,9,9,0.5601407289505005
9412,9412,오픈 주방이어서 만들어지는 과정을 볼 수 있는 점이 좋았어요! 라멘도 맛있었고 카라아케도 바삭바삭햐서 맛있었어요 아 그리구 직원분도 친절했어요!! 다음에 또 갈게용,5.0,9,9,0.8275270462036133
9413,9413,단순히 카페를 찾는 분들에겐 좋은 선택지가 될 수는 없지만 특별한 시간을 보내고 싶은 사람들에겐 확실히 좋아요. 카페치고 가격대가 저렴하다고 볼 수는 없지만 충분히 가치있는 소비였고 훌륭한 시간이었다고 생각합니다. 서울 여행 중에 가게 된 곳이라 자주 많이 가볼 순 없겠지만 기회가 된다면 또 가고 싶은 그런 곳이네요.,5.0,9,5,0.35768407583236694
9414,9414,"흑돼지구이 정말이지 근사했어요.
다음번엔 꼭 활오복탕 먹으러 가려구요",5.0,9,5,0.2888857424259186
9415,9415,바밤바 스무디 달달하고 먹을만해요. 티라미수는 살짝 아쉬웠어요.,4.0,7,5,0.4218447506427765
9416,9416,"인생돈까스ㅠㅠㅠㅠㅠ너무 맛있어요 웨이팅 가치가 있는곳,,",5.0,9,9,0.9499338269233704
9417,9417,좋아!!!!!!!!!,5.0,9,9,0.5366913676261902
9418,9418,굿,4.0,7,6,0.4430783689022064
9419,9419,친절하고 맛있어요!! 또갈거에오,5.0,9,9,0.823195219039917
9420,9420,맛있당,4.0,7,9,0.5715221762657166
9421,9421,맛있어요,5.0,9,9,0.40527594089508057
9422,9422,"1시간 40분정도 다양한 차를 마셨습니다. 차가 다 향긋하니 맛있네요. 근데 너무 물배가 차요ㅜ
차 한 두개를 빼고 디저트를 추가해도 좋을 것 같아요 ㅎ
그리고 설명해주신 분이 친절하게 잘 이끌어주셨고요",4.5,8,5,0.3786126673221588
9423,9423,카페는 예쁜데 가격이 좀 비싼것같아요,3.5,6,6,0.43760013580322266
9424,9424,친절하고 분위기가 좋아요. ,5.0,9,9,0.4403294622898102
9425,9425,"테라로사로사
분위기 좋음",4.0,7,6,0.29740190505981445
9426,9426,♡♡♡♡,5.0,9,9,0.5695103406906128
9427,9427,너무 맛있어요~~사장님이 너무 친절하시고 매장이  넓고 깨끗해서 편안하게 먹었습니다😊,5.0,9,9,0.9586106538772583
9428,9428,"이베리코는 생각만큼은 아니었지만 파스타는 맛있었어요
브런치가 유명하던데, 디너보다는 브런치재방문 해보고 싶어요",4.5,8,6,0.36774882674217224
9429,9429,맛있어요,4.5,8,9,0.40527594089508057
9430,9430,조금 시끄러움,4.5,8,5,0.39659881591796875
9431,9431,커피빵은 진짜 비싸고 맛없네요 실망,1.0,1,0,0.24888275563716888
