,Unnamed: 0,리뷰,grade,라벨링,predicted,score
10955,10955,처음먹어보는 밀면인데 중면과 쫄면과 냉면의 중간..? 맛있어요,5.0,9,8,0.5626742243766785
10956,10956,그릭치킨과 사워크림의 조화가 맛있었어요😄 개인적으로 새우를 좋아해서 시푸드를 시켰는데 맛있었습니다~ 볼썸 추천해요😁,5.0,9,9,0.7863580584526062
10957,10957,스키야끼 맛집!!,4.5,8,9,0.966214120388031
10958,10958,좋아요,4.5,8,6,0.6236177682876587
10959,10959,분위기 좋네요,5.0,9,6,0.27731022238731384
10960,10960,정말 분위기도좋고 엄청맛있었어요 강력추천,5.0,9,9,0.9810811877250671
10961,10961,ㆍ,5.0,9,9,0.34780895709991455
10962,10962,아주 맛잇어용 ㅎㅅㅎ 냉면 코다리냉명 만두 최고 다른음식도 맛날듯요,5.0,9,9,0.9635491967201233
10963,10963,선지해장국이 좋았어요. 다들고사리육개장을 먹었지만 저는 고사리를 별로 좋아하지않아서 해장국을 시켰는데 선지가 덩어리째 들어있고 맛도 정말 좋았어요. 제주도 가면 또갈거에요.,5.0,9,7,0.6101113557815552
10964,10964,사람 너무 많.....,3.0,5,6,0.8017204403877258
10965,10965,가자미물회 18000원이고 가자미회덮밥 18000원인데 양이 사진만큼이에요. 한입 먹고찍은건데 양이 너무 없어서 당황했네요. 맛은 그냥그런데 양은 적고 믈회도 생얼음없네요. 여행와서 맛있게 먹으려했는데...돈만버렸어요. 밑반찬도 다 마르고 비위생적으로 보여서 안먹었구요. 제일 맛있던건 미역국이네요. 저처럼 기대해서 갔다가 실망하는 분이 안나오길 바랍니다.,1.0,1,0,0.6559001207351685
10966,10966,완전 예쁜데 자리 잡기가 거의 배틀 수준,4.5,8,9,0.9830195307731628
10967,10967,"오랜만에 갔는데, 맛있어요",5.0,9,9,0.8871438503265381
10968,10968,대만족합니다,5.0,9,9,0.9852185845375061
10969,10969,"너무 맛있고, 특히 기로스 맛있습니다.친절하게 서빙해주시고 강추강추합니다!!",4.0,7,9,0.9550396800041199
10970,10970,서비스가 좋음 스테이크 맛있음 알리오올리오는 맛이 변함 맛없어짐,4.5,8,5,0.5758638978004456
10971,10971,너무 맛있아요 잘먹고갑니다,5.0,9,9,0.9047043919563293
10972,10972,비빔면이랑 만두 시켜서 맛있게 먹었어요 담에 또가고싶은맛이에요,5.0,9,9,0.980424165725708
10973,10973,자주 왔는데 여자사장님 오늘도 역시 친절하시고 재밌으셔서 웃으면서 식사했어요❤️❤️ 맛은 당연히 보장합니다👍🏻👍🏻칠크세트 꼭 드세요,5.0,9,9,0.9897027611732483
10974,10974,평범해요.,3.0,5,5,0.7448095083236694
10975,10975,아직안먹음요,5.0,9,5,0.5932436585426331
10976,10976,브런치 포장 자주해요,5.0,9,7,0.758558452129364
10977,10977,여행가서 맛집 찾던중 유비끼란 회난걸 처음 먹었는데 엄청 쫄깃했어요 사장님도 넘 친절하시고 가게 분위기도 좋았답니다^^♥,5.0,9,9,0.9955951571464539
10978,10978,굿,3.0,5,6,0.5826714038848877
10979,10979,맛있고 친절했어요!,5.0,9,9,0.6607791185379028
10980,10980,맛있어요~~,4.0,7,9,0.3825761079788208
10981,10981,"줄이 너무길고 음식이 너무 짬
소금만 덜 넣으면 괜찮을것 같네요.
짠거 좋아하는 분들은 추천합니다.",2.5,4,5,0.787893533706665
10982,10982,"큰식당인데..
화장실이 너무 더러워서 음식이 맛있는지...
또 가기 싫답니다..",2.5,4,1,0.40765270590782166
10983,10983,쏘쏘해요,3.0,5,6,0.5833989977836609
10984,10984,맛도 맛이지만 2가지 사유 때문에 더 추천하네요 1. 호객행위가 없어서 좋아요 2. 이정도 맛집이면 바쁘고 그런데 사장님 엄청 친절하시네요,5.0,9,8,0.5988700985908508
10985,10985,카페 뷰 최고예요 음료는 비싸지만 송악산도 바다도 굿!,5.0,9,9,0.9235522150993347
10986,10986,"예약했더니 룸으로 인원수대로 세팅 딱 해 주셨습니다. 분위기도 고급스럽고, 음식맛도 좋고, 서빙하시는 분들 모두 친절하세요. 재방문 의사 100프로 입니다^^",5.0,9,9,0.993058443069458
10987,10987,"항상 허니콤보 시켜먹는데 역시 맛있습니다~ 
구산점 흥하세요!!^^",5.0,9,9,0.9822116494178772
10988,10988,가성비 좋아요. 10000원의 행복이네요. 다만 짜샤이가 너무너무너무 짜서 식전에 집어먹었다가 입안이 소금기로 가득했어요. 음식도 약간 짜게 느껴지긴했는데 짜샤이때문일지도 모르겠어요. 그거 빼면 구성도 좋고 맛있었어요,4.0,7,6,0.7170002460479736
10989,10989,맛있었어요 식사하고 나서 정방폭포도 가까워서 들렸다가 올레시장 구경가기 좋았어요~,5.0,9,9,0.6402218341827393
10990,10990,판교에선 먹기 힘든 삼결살집이네요.,3.5,6,5,0.8274087905883789
10991,10991,"보말칼국수 국물 진짜 찐찐~~~찐해요 면도 쫄깃쫄깃해서 너무 잘먹었어요~보말양도 많아용ㅎ보말맛집인정 인정!!
사장님도 엄청 친절하셔서 저희 가족 한끼 잘먹고왔어요~~담번에 또갈께용~~",5.0,9,9,0.995250940322876
10992,10992,굿굿 나이스타임을 보냈습니당 캬,5.0,9,9,0.9931296706199646
10993,10993,맛나요,4.5,8,5,0.4382983446121216
10994,10994,고기는 완전 맛나요.네이버 예약으로 편하게 이용했어요. 근데 너무너무 더웠어요 ㅠㅠ ,4.5,8,5,0.7725934386253357
10995,10995,요새 마라맛에 빠져 맛집 찾아다니는데 지인이 추천해서 마라륭사 먹으러 갔는데 완젼맛있어요 딱 제가 원하는 매운맛과 마라의 깊음이 느껴져서 완젼맛있게 먹고왔어요 마라탕도 어찌나 맛있던지...국물까지 한방울도 안남기고 싹다 해치웠습니다!,5.0,9,9,0.9957577586174011
10996,10996,브라우니존맛탱,5.0,9,9,0.9700610637664795
10997,10997,직원도 불친절하고 맛도 별로에요,0.5,0,0,0.7888472080230713
10998,10998,바다풍경은좋은데좀비싸요,4.0,7,6,0.9288761615753174
10999,10999,예전 세시봉을 생각나게 하는 추억돋는 느낌이 좋았네요~~ 물론 돈가스 짱 맛있었구요^^,5.0,9,7,0.7722952961921692
11000,11000,온오프 먹으려고 우도온거 안비밀!! 돈까스도 너무 부드럽고 맛있어요~ 날씨가 안 좋아 밖에서 못 먹었지만..  완전 만족했어요!!  또 직원분들 다 훈남이심!!ㅋㅋ,5.0,9,9,0.8063859343528748
11001,11001,분위도 맛도 최고,4.5,8,9,0.924915075302124
11002,11002,"음식도 정갈하고, 분위가가 좋았습니다.",5.0,9,9,0.9868785738945007
11003,11003,좀 비싼감은 있지만~~ 맛있었고 주차 2시간 무료이용가능했어요~^^,4.5,8,8,0.4131273627281189
11004,11004,좋아요~~~~~~~~,4.0,7,5,0.5315999984741211
11005,11005,맛있어요 깔끔한 한 상 좋아요,5.0,9,9,0.8289850354194641
11006,11006,오픈시간전에 도착해서 기다리다가 근처에 다정이네이 있어서 잠깐포장하러갔다가 30분조금넘어 도착했더니 대기자로 바껴버리는 곳이네요 우동을 더 추천합니다,5.0,9,1,0.3047102391719818
11007,11007,빵순 빵돌이들 가세요 여행 2일 중 3번 가서 사왔습니다,5.0,9,9,0.7339646220207214
11008,11008,"제주 서귀포 여행...며칠전 맛있게 먹은 기억때문에 두번째 방문했어요~^ 

담에도 다시 올거같아요...ㅎ",5.0,9,9,0.9384283423423767
11009,11009,크림커피 맛있어요~,4.0,7,9,0.42116180062294006
11010,11010,"여러번 방문한곳이에요! 
커리 넘 맛나고 난도 쫀득해요!!
치즈난은 처음먹어봤는데 치즈 좋아하신다면 추천해요!!!!",5.0,9,9,0.9684094786643982
11011,11011,굿,5.0,9,6,0.5826714038848877
11012,11012,전국 최고의 한우맛집입니다^^,5.0,9,9,0.9943860769271851
11013,11013,공간이 넓어서 좋아요 티 같은 경우에는 하나하나 설명해 주세요! 커피맛도 평균이상 정도로 나쁘지 않습니다!,4.0,7,6,0.7833123803138733
11014,11014,엄청 맛있습니다 ! 종종 먹을게요 !,5.0,9,9,0.9884824156761169
11015,11015,"친구가 추천해줘서 같이 갔는데 고기도 맛있고 사장님이 친절하시고 직원분들도 친절하시고 고기를 직접 구워주셔서 너무 좋았어요 그리고 sns인증 하시면 와인도 주세요 그리고 후식 망고,바닐라 아이스 크림도 주시고 2번방문했는데 두번다 친절하시고 고기맛도 일품입니다 진짜 꼭 먹으러ㄱㅏ세요 추천합니다",5.0,9,9,0.9920217990875244
11016,11016,Good,5.0,9,9,0.8918883800506592
11017,11017,생생정보 장사의신 보고왔는데  역시 맛도좋고 조개도 싱싱해서 엄청 잘먹고 갑니다ㅎㅎ 직원들도 친절하고 사장님도 재밌어서 진짜 잘머고 갑니다,5.0,9,9,0.9960582256317139
11018,11018,제주도 가족들이랑 여행와서 첫끼로 먹었는데 너무맛있어요^^ 공항이랑도 가깝고 밑반찬도 좋아요 간장게장 맛있어요~~^^,5.0,9,9,0.9889393448829651
11019,11019,상품권 구매했어요.,5.0,9,7,0.6430727243423462
11020,11020,"유명한 곳이라 들려본곳인데 
알차게 잘 나오고 신선한 맛을
바로 느낄수있어서 좋았어요!",5.0,9,9,0.9856588244438171
11021,11021,삼겹살 너무 맛있어요. 재방문 예정입니다 ㅎㅎ,5.0,9,9,0.9815405607223511
11022,11022,굿,4.5,8,6,0.5826714038848877
11023,11023,굿,3.0,5,6,0.5826714038848877
11024,11024,개미가 많지만 풍경 조음,5.0,9,8,0.46896371245384216
11025,11025,"메뉴 5개 시켰는데 이상해서 계산후 확인해보니  2개나 잘못 나왔네요... 빙시같은 가시나가 한국 말을 잘못하믄 메모를 하던가 또 생각하니 개빡치네.  화가 많이 났지만 맛은 있어서 0.5 점 
드립니다.",0.5,0,0,0.5953764915466309
11026,11026,칼국수면 쫄깃해요,5.0,9,9,0.985789954662323
11027,11027,"이거 동문시장에서 만원 이만원이면 충분한데….
그냥 기분내러 왔네요 ㅠ",3.0,5,5,0.7817328572273254
11028,11028,자주갑니다 감사합니다,4.5,8,9,0.972323477268219
11029,11029,인스타 핫플성지 사진 잘나옴 식사류는 음료에 비해 늦게 나오는 편 주문하는것조차 웨이팅있음 야외 좌석 많으나 그늘 있는곳은 치열함,5.0,9,5,0.6269004940986633
11030,11030,찹쌀탕수육과 양장피 맛있네요~♡,5.0,9,9,0.6769635081291199
11031,11031,"리조또랑 반반치킨 시켜먹었어요. 리조또 특히 간도 적당하고, 부모님이 정말 좋아하셨어요. 매운맛보다는 안매운맛 치킨이 정말 맛있었던 것 같아요. 제주도에서의 첫날을 정말 좋은 기억으로 만들어주셔서 감사합니다:)",5.0,9,9,0.7909438610076904
11032,11032,"일단 너무 맛있었고 부모님 조카 모두 좋아했어요
샤브샤브 뿐만 아니라 디저트도 훌륭했습니다",5.0,9,9,0.9898989796638489
11033,11033,"정말여기최악중에최악입니다 제일비싼 5인 회(18만원)짜리를 시켰는데 무슨 1인분도 안될만한 회가나오더라구요. 돌 위에 몇점올려놓은게 다 더라구요.심지어 스끼다시로 나오는건 고작 산낙지와 멍게 초밥몇점뿐. 정말 돈이 너무너무 아까웠구요 코스요리인데도 엄청 늦게나오고 뒤에 스끼다시뭐나온다란 안내도없이 툭 갔다주고  허접한걸 먹어서 뭘먹은지 기억도 나지않네요. 중간에 나온 장어탕수육? 비린내가 너무 심해서 손도 못댔습니다. 집앞 베테랑,어사출또 횟집가도 이것보단 낫습니다. 20만원 땅에 버린거같아요. 너무 아까웠구요. 정말 비추천합니다.",0.5,0,0,0.8715230226516724
11034,11034,굳,5.0,9,5,0.4248216450214386
11035,11035,진짜 서비스 최악이고 손님 밥먹고 있는데 말없이 움식 포장 해놓은거 잘못 나왔다고 말도 없이 가져갑니다 정말 어이 없어요 맛도 가격대비 별로입니다,0.5,0,0,0.7221038937568665
11036,11036,여기 물곰탕도 맛있었지만 가자미구이가 진짜 맛있어요!! 여러가지 먹어보자해서 구이도 시켜봤는데 정말 후회없이 싹싹 다긁어먹었습니다 물론 물곰탕도 정말 시원하고 맛있어요 잘먹고갑니다^^,5.0,9,9,0.9938826560974121
11037,11037,그릇 수거가 너무 빨랐던거 빼곤 만족합니다. 에피타이저 맛있었어요.  가격대비 구성도 괜찮고 스테이크도 질기지 않고 굽기도 만족스러웠습니다 제일 만족스러웠던건 뷰. 창가로 예약 부탁드렸었는데 창가로 안내해주셔서 좋았고 비가 와서 아쉬웠지만 전망이 정말 좋았습니다. ,4.0,7,7,0.7203248739242554
11038,11038,"일요일에 갈치조림 먹으러 왔다가 한상 차림 보고 반해서 출국일에 다시 먹으러 왔어요~~~ 갈치조림 너무 맛있고 돌문어랑 전복이랑 가래떡까지 하나하나 너무 맛나요😍 서비스로 참돔회도 주셨어요~~~~ 공항이랑 가까워서 도착일이나 출발
일 식사로 강추에요!!!!!",5.0,9,9,0.9884695410728455
11039,11039,ㅇ,5.0,9,5,0.466079443693161
11040,11040,아저씨가 너무 불친절하고 김치찌개 김치가 너무너무 쉰나머지 쿰쿰한 냄새까지 났어요 안에 들어간 돼지고기는 냉동이라 퍽퍽하고 고기도 너무너무 조금 들어있어요 그리고 양이 너무너무 적어요 고등어구이만 맛있게 먹었습니다,2.0,3,1,0.6158222556114197
11041,11041,맛있게 잘먹었습니다 코스요리로 먹을것도 많고 종류도 많아서 대접받는 느낌이었어요 마지막 샤브샤브까지 대만족 입니다,5.0,9,9,0.9956569671630859
11042,11042,진짜 마제소바로는 따라올곳 없다..,5.0,9,9,0.4705304205417633
11043,11043,굳,5.0,9,5,0.4248216450214386
11044,11044,뷰는 정말 좋은데 커피는 글쎄요,3.0,5,6,0.7839077711105347
11045,11045,맛있고 자리도 넓고 양도 푸짐하고 서비스도 좋네요,4.5,8,9,0.9133653044700623
11046,11046,너무 맛있어서 또왔어요 ㅋㅋ 여긴 계속 생각나는 맛이에요ㅠㅠㅠ,5.0,9,9,0.9104899764060974
11047,11047,"한판에 3만5천원 넘 비싼듯.. 그렇다고 양이 많은것도 아님 두명이서 먹는데 부족해서 공기밥 하나추가함
사시미도 먹어보고싶었는데 메뉴대부분이 한판에 3만원이 넘으니 먹을수가 없음
맛은 원조라고 하지만 요새는 많이 볼수있어서 큰 장점은 안되는듯",2.0,3,3,0.45085039734840393
11048,11048,"[의견 드립니다] 장풍장어 처음 오픈하던 시기부터 이용하던 송도 주민입니다.  어버이날 오픈전에 가서 여사장님께 대기예약 2번받고 식사했습니다.  잘 먹었습니다.  식자재가 싱싱해서 어디가서도 이 가격에 이 식사 못합니다.  
별 다섯도 모자르죠. 솔직히..  그런데 예약과 대기 시스템은 문제가 많습니다.  그래서 의견드립니다.  식사해보니 식사시간 최소 한시간 이상 걸립니다.  그런데 사전 예약도 안받고 무조건 번호표 발급에 대기하는시스템이라. 오
픈 11시반에 만석되면 1시까지는 자리가 안나요. 그러니 12시 이후 손님은 번호표 뽑고 한시간 이상 기다려야 해요. 이건 말이 안됩니다. 부페처럼 1부(11시)/2부(1시) 시간 나누시고 100% 예약제로 하셔야 합니다.  그래야 ...",4.0,7,3,0.4050249457359314
11049,11049,진짜 맛났어요 담에 또 올게요!,4.5,8,9,0.762321412563324
11050,11050,존맛이에요 사장님도 친절하시고 최고에요~!,5.0,9,9,0.9758955836296082
11051,11051,양꼬치 부드럽고 맛잇어요 사장님도 친절하시고 대박 존맛!,5.0,9,9,0.9821844100952148
11052,11052,"포르마즈 피자, 새우로제파스타,리코타치즈 시켜먹었는데 대박임 진짜 맛있어요 사진을 못찍은게 아쉬워요 ㅠㅠ 적극추천 리얼후기 내돈주고내가먹은ㅎㅎ",5.0,9,9,0.9766253232955933
11053,11053,기념일이라 2시에 예약하고 예약시간보다 30분 일찍 갔는데 2시40분부터 퇴장시간이라고 해서 거의 쫓겨나는 기분으로 나와서 기분 망쳤네요. 2시 예약은 왜 받으시는 건지...여유롭게 식사하려면 일찍 가세요.,2.0,3,1,0.5685188174247742
11054,11054,왜 이제 알았을까요??  왜 그동안 그저그런 인기 맛집에서 줄서서 기다리며 먹은걸까요??  전복물회냉면과 전복설렁탕 둘다 넘 맛있게 먹었어요. 완전대박. 여름내내 이 냉면이 생각날것 같아요.,5.0,9,9,0.9924232959747314
11055,11055,좋아요,5.0,9,6,0.6236177682876587
11056,11056,"가을의 알디프도 너무 좋았어요. 책 추천도 같이 받아서 정말 '계절감'이 느껴지는 테마였습니다. 한 잔씩 진행될때마다 블렌딩된 티 카드를 주시는 게 정말 좋았어요 ❤ 요거때문에라도 코
스 끝나고 티백 구매로 이어지는 듯한ㅋㅋㅋ 알디프 앞에 책거리를 걸어다니기에도 너무 좋은 계절이네요 ^^",5.0,9,9,0.9875368475914001
11057,11057,진짜 맛있어용~~~,5.0,9,9,0.940310537815094
11058,11058,사당역에서도 가깝도 코스구성도 넘 괜찮아요! 직원분들 짱짱 친절하심😍,5.0,9,9,0.8335773348808289
11059,11059,"_ #뜐뜐이의삶🐷🐽  #제주흑돼지 와 #숙성고기 함께 만든 콜라보 쫄깃한 흑돼지의 식감이라기 보다는  숙성된 고기 답게 질기지 않고, 기름진 고기를 고소하게 느낄 수 있는 집  진짜 맛있고 함께주는 #표고버섯소금 #장아찌 #멜젓소스 👍
🏻 친절하게 잘 구워주시고, 먹는 방법도 함께 알려주셔서 너무 좋았고, 개인적으로 구워먹는 #백김치 가 #취향저격🔫",4.5,8,9,0.9376085996627808
11060,11060,맛있어용,4.0,7,9,0.6486587524414062
11061,11061,"깨끗하고 진짜맛있어요 !!!! 
튀김도 맛있고
모밀이 제일 맛있어요 ",5.0,9,9,0.8166525959968567
11062,11062,가성비 좋은 오랜 맛집이에요. ,4.0,7,6,0.5928699374198914
11063,11063,맛있어용:),5.0,9,9,0.9066371917724609
11064,11064,정말정말 즐거웠습니다. 매 코스마다 꼭 방문하고싶어요!,5.0,9,9,0.9948482513427734
11065,11065,한번도 안가본 사람은 있어도 한번만 가본 사람은 없을 가게!! 웨이팅 해도 후회 없는 집,5.0,9,9,0.7326396703720093
11066,11066,뷰 짱,4.0,7,9,0.7924779653549194
11067,11067,맛있어여 양도 괜찮구요,5.0,9,7,0.3835820257663727
11068,11068,좋아요,3.5,6,6,0.6236177682876587
11069,11069,"식전빵 좋았고 뇨끼나 파스타도 무난했습니다. 시저샐러드에 야채가 밑동까지 통으로 나와서 당황했는데 아마 플레이팅을 위해서?였겠죠?? ㅎㅎ 큰 2개 야채 아래 잘려진 샐러드가 있었습니다. 

바질토마토 에이드가 가장 기억에 남고 집에 와서 청 담갔어요 ㅎㅎㅎ ",5.0,9,7,0.7380601167678833
11070,11070,친구 추천으로 방문 했는데 사장님이 친절 하시고 음식이  맛있게 잘 나와요 👍,5.0,9,9,0.9047116041183472
11071,11071,먹 후에 설사해요...고통스럽다.,0.5,0,6,0.4696468114852905
11072,11072,"믿고 가는 알디프 티 바 이번 봄 컨셉 좋네요 겨울에 밀크티 파티였는데, 계절이 변하면서 차가운 티 음료들이 많이 나와서 좋았습니다 :) 여름에도 방문할게요",4.0,7,9,0.9913904666900635
11073,11073,맛있어요,4.0,7,5,0.3829032778739929
11074,11074,블로그보고 방문했는데 기대이상으로 맛있었습니다. 반찬도 푸짐하고 아주 맛좋았어요~ 강릉올때마다 오고싶은 맛집입니다!,5.0,9,9,0.9935511350631714
11075,11075,맛있게 잘 먹었네요,5.0,9,9,0.3173310160636902
11076,11076,여기 ㄹㅇ 개맛잇음 대박ㅋㅋㅋㅋ,5.0,9,9,0.9947547912597656
11077,11077,사람이 정말 많은데도 친절하게 잘 챙겨주겨서 너무 감사했습니다 ㅎㅎ,5.0,9,9,0.9716612100601196
11078,11078,#더베이#새우튀김#맥주,5.0,9,7,0.3503601849079132
11079,11079,첫 방문이었는데 맛난 티의 향연과 티코스의 신선함이 좋았어요. 아쉬운 점이 굳이 있다면 가을 코스다보니 달달한 밀크티류가 많아서 4잔째 넘어가니 스트레이트티로 마무리가 되었다면 뒷맛이 좀더 깔끔했을 것 같아요!,4.5,8,8,0.4812690317630768
11080,11080,동생이랑 남편이랑 셋이 왔어요 양고기 수블라키아 정말 맛있었습니다! 할라피뇨 파스타도 맛있구 분위기도 좋고^^ 아란치니는 미트볼인줄 알았는데 밥튀김이었어용 ㅎㅎ 그래도 토마토 베이스가 맛나서 잘 먹었습니당  배루르게 남김없이 클리어^^,5.0,9,9,0.9742131233215332
11081,11081,"가격대비 비싼편도아니고 음식도맛있고 대게도 완전 잘찌셔서 맛있게 먹었어요^---- ^
서비스도좋고, 빈접시도 바로바로 치워주시구ㅎㅎ
재방문의사 100%",5.0,9,9,0.9894938468933105
11082,11082,"저녁 9시 예약인데 조금 늦게 가서 9시30분 주문마감시간 가깝게 주문하여 너무 죄송했습니다. 그럼에도 불구하고 정말 음식이 맛있게 나왔고 싫은 소리 하나도 안해주셨어요! 재방문의사 
5.0/5.0 입니다! 숯불고기 토끼밥상 맛있어요!",5.0,9,9,0.9582955837249756
11083,11083,면과 국물의 조화가 좋네요,5.0,9,7,0.6555041670799255
11084,11084,빙수 아몬드 슬라이스 교체 해주세요ㅠ쩐내 진동 ㅠㅠ,3.0,5,9,0.34811094403266907
11085,11085,고기가 정말 맛있음  꽃삼겹보단 갈비추천 고기굽기는 셀프 다양한 이벤트로 서비스 많음 하지만 직원분들이 마스크를 쓰지않고 있어 아쉬움,4.5,8,6,0.720930278301239
11086,11086,와우 ㅋㅋ,4.0,7,9,0.9149740934371948
11087,11087,"진짜 먹어본 순대국밥 중 최악이였어요.. 얼큰 순대국 먹었는데 싱거운데 매콤한 기분,,,?? 왜 깊은 맛이 1도 없죠,,,? 순대도 조그만한거 3개 들어있는데 만원이에요 저는 청양고추 4개나 썰어넣고 새우젓 한통 들이 었는데도 간이 안맞았어요 저희 뒷 테이블도 후추 오지게 넣고 먹더라고요 하하하 기대했는데 속초여행 한끼 날렸네요:)",0.5,0,0,0.7194995880126953
11088,11088,"#광안리횟집#금랑횟집
맛나요~",5.0,9,9,0.8515166640281677
11089,11089,친절 맛 분위기 모두 10000점. 장사 엄청 잘 돼유,5.0,9,9,0.9947670698165894
11090,11090,"일단 저렴한 가격에 시설이 너무  좋아서 진짜 놀랐어요  개별 화장실도 다 있구 2인실에 침대 2개, 화장대, tv, 제습기 등등 아주 아주 편하게 쉬다가요  친절한 사장님덕분에 더 기분 좋았어요 !! 다음에 제주도오면 또 오려구용",5.0,9,9,0.9922491312026978
11091,11091,스테이크 맛있었어요,5.0,9,7,0.2617191672325134
11092,11092,맛있을거같아요ㅎㅎ,5.0,9,9,0.6652465462684631
11093,11093,분위기와 맛 모두 만족합니다^^,5.0,9,9,0.8777101635932922
11094,11094,손댈필요도 없이 친절히 직원들이 알아서 구워주시고 맛있고좋아요^^추천,5.0,9,9,0.9936689734458923
11095,11095,비빔국수도 고기국수도 참 맛있네요! 돔베고기도 참 부드럽고~ 공항 앞이라 대기인원이 너무 많아 재방문은 망설여지지만 한끼 맛있게 먹기에는 좋아요!,5.0,9,8,0.7457602024078369
11096,11096,와 양도 많고 맛도 짱이에요!ㅎㅎ 직원분들도 친절하시고 분위기 좋은 곳에서 맛있게 잘먹고 갑니다!,5.0,9,9,0.9941936135292053
11097,11097,감자탕도 맛있고 신메뉴 매운치즈뼈구이도 맛있었어요. 항상 친절하셔서 기분좋게 먹고 갑니다 😙,5.0,9,9,0.9733722805976868
11098,11098,"맛집이라고해서 갔는데 실망이었어요.
msg맛 강하게나고 양념이 코다리찜 양념하고 같아요. 가족들 모두 실망..애들입맛에는 잘맞겠어요. 찾아갈정도의 맛집은 아닙니다.",2.0,3,3,0.4445159435272217
11099,11099,"말고기 말로만 듣고 마리조아에서 처음 먹어봤어요. 생각보다 냄새나거나 하지않고 진짜 맛있게 잘먹었네요
당분간 계속 말고기 먹고싶을거같은데,,, 그럼 또 제주도가야하나요?ㅠㅠ 여러분들도 말고기 드시러 마리조아 꼭 가보세요!!",5.0,9,9,0.9714664816856384
11100,11100,줄서서 먹는집이라고 하더니 친절은 없네요. 성인6명 한테이블에서 먹는것이 당연하다는 태도. 예약인원 정확히 수정 못해줘서 손님 더 못받았다고 짜증.  후식 본인들이 잊어버리고 계산대에  세워두고 아이스크림과 수저 주면서 먹으라고. 우린 할것 다했다는 건지 ...암튼 음식맛은 나쁘지 않았지만 장사 잘된다고 친절과 서비스는  멀리하시는데 영원한것은  없다고 봐요. 참 기억에 남는 집이었네요,1.0,1,0,0.7527596354484558
11101,11101,맛있게 먹었어요~ 분위기도 좋구요~ 그릇은 넘 오래된것은 바꾸면 좋겠어요 나무 샐러드그릇이 좀 지저분해보였어요 그래서 별 반개 뺐어요,4.5,8,7,0.5325154662132263
11102,11102,음식 맛있고 분위기 깔끔해서 가끔 방문하는 매장입니다. 가성비 우수합니다.,5.0,9,7,0.5372629761695862
11103,11103,"맛도 좋았고 양은 조금 부족한감이 없지 않았나 싶었지만 저희 가족이 워낙 잘 먹기도 하고요. 부족한게 없는지 피드백 좋았습니다. 고기 굽기도 원하는데로 해주시고 추가 파스타도 너무 맛나게 해주셔 가족과 즐거운 식사시간
을 가졌습니다.",5.0,9,9,0.7907349467277527
11104,11104,"피자 맛있어요
공간도 예쁘긴 한데 주말은 피하세요... 자리잡기 전쟁... 휴식한 느낌은 없고 기가 쪽 빨렸어요 ㅠ",4.0,7,6,0.5272274613380432
11105,11105,"개인적으로 맘에 드는 빵집 중 하나! 케이크는 블루베리, 다크 초코, 당근 먹어봤고 빵은 마농 바게트, 레몬 후드 이렇게 먹었었는데 다 맛있었습니다!ㅎㅎ 제주도 가면 다시 가고 싶은 빵집입니다! 다음에 또 갈게요 사장님~",5.0,9,9,0.9143727421760559
11106,11106,내돈내산리뷰입니다 육즙손실없이 잘튀겨낸 안심카츠는 부드러움과 육향을 잘살려 튀겨냈습니다 서울 소재의 미슐랭가이드 소바집맛에 뒤쳐지지않는 쯔유베이스 냉우동국물은 너무 완벽했습니다. 전 개인적으로 이 집 국물이 짜지않게 진해서 더 좋았습니다 서울에서 제주여행온건데 렌트카 인계받고 바로 달려온 보람이 있었습니다 옆테이블에서 상세한 요구사항들까지 거듭 죄송하다며 들어주시는 사장님도 너무 친절하시구요 돈쭐나셨으면 좋겠습니다 물론 맛 변함없이요!! 다음번에도 방문할게요!,5.0,9,9,0.9878841042518616
11107,11107,"남자친구 생일이라 일산맛집 엄청 찾다가 가게됐는데 케익이랑 선물도 미리 맡아주시고 넘 감사했어요 ㅠㅠ 진짜 친절하시구 음식도 너무 맛있었어요.  스테이크는 쌈싸먹으면 고깃집에서 먹는 맛, 고기만 먹으면 양식집에서 먹
는 맛 났어욬ㅋㅋ 파스타는 통통한 새우가 대여섯마리 정도 있구 토마토 소스맛이 찐해서 정말 맛있게 먹었습니당.  다음엔 다른 메뉴 한 번 먹어보고싶네요 👀 다음에 또 방문할게요!",5.0,9,9,0.9890634417533875
11108,11108,맛있어요,4.5,8,5,0.3829032778739929
11109,11109,똠얌꿍 또 먹으러 갈게요♥ 팟카파오무쌉도 맛있고 양도 많은 찐맛집~,5.0,9,9,0.9899994730949402
11110,11110,맛있어요!,5.0,9,9,0.5103285312652588
11111,11111,"오일 파스타 찐맛집👍👍👍 
해물도 많고 제주에서 먹은 파스타중에 젤 맛있었어요!! 바다 바로 앞이라 뷰도 넘 좋고~~ 차때매 술을 못 마셨는데ㅠㅠ 다음에 다른 파스타랑 맥주마시러 또 오고 싶내요!!",5.0,9,9,0.9859387278556824
11112,11112,맛나요!!!!,3.5,6,9,0.6189780831336975
